channel_id,channel_title,leaning,channel_country,channel_subscribercount,channel_videocount,channel_topic_ids,pR_vid,pR_usr
UCaB5Bb5FU7XWbCbPJ_CiIFA,CharmingMan,L,GB,8373,699,"['/m/098wr', '/m/02jjt', '/m/019_rr']",NA,NA
UCFQPIMzJ6wD8nYv7vCdE-MQ,uzalu,L,GB,16277,142,"['/m/098wr', '/m/02jjt', '/m/0bzvm2']",NA,NA
UCjKUkdzUGagCzN2brEJ-moQ,UCLACommStudies,L,not set,4239,534,"['/m/098wr', '/m/098wr', '/m/02jjt']",NA,NA
UCXYv_Cq_iJ0jsqeksideN3A,Jazza John,L,GB,25144,138,"['/m/098wr', '/m/019_rr']",NA,NA
UCmYYazlUIneqiU4ZO1M1ZAg,Zachary Schultz,L,not set,2800,4,"['/m/01h6rj', '/m/05qt0', '/m/098wr', '/m/05qt0']",NA,NA
UCIb2ti8V0Mhgvxgs80-Lo1w,withDefiance,L,not set,3632,36,['/m/098wr'],NA,NA
UCjgph7cu6-HnCH6xRyeIWeA,Jesús Silva,L,not set,2440,256,"['/m/05qt0', '/m/05qt0', '/m/098wr']",NA,NA
UCKscOBI2Eo5b_R_UbSd799A,ReelNews,L,not set,2662,452,"['/m/098wr', '/m/098wr']",NA,NA
UCmUqmFb6kkLWFZKd7kIEtew,Crossroads by Joseph Ohayon,L,not set,4014,44,"['/m/02jjt', '/m/098wr']",NA,NA
UCeamuoYuBeRnRRbmq5CmjVg,Bloggingheads.tv,L,US,8409,3459,"['/m/098wr', '/m/098wr', '/m/05qt0']",NA,NA
UCMIgEJUyBXsO4ckVj3dYasw,laborvideo,L,not set,3303,1398,"['/m/098wr', '/m/098wr']",NA,NA
UCzFHWLAMQ2hWPc7fbssfSUg,Russia Good,L,not set,3324,242,"['/m/05qt0', '/m/098wr', '/m/05qt0']",NA,NA
UCsGONrYTksBI250Fbp6fR-g,Zoon Politikon,L,US,10188,1036,"['/m/019_rr', '/m/098wr', '/m/05qt0']",NA,NA
UCC5GG5tZf0APYlBbzup9J9A,kkemedia,L,not set,3673,301,"['/m/05qt0', '/m/05qt0', '/m/098wr']",NA,NA
UCK-9VVaA9P9F1tSfRPqy8Bg,Universaldenker,L,DE,9093,40,['/m/01k8wb'],NA,NA
UCfyv05q69RaNvqrUlasZCDg,Bolshevism,L,not set,1545,49,"['/m/098wr', '/m/04rlf']",NA,NA
UCJJl3hyuWwEw0EtYfzy0g5A,Workplace Democracy,L,not set,10961,77,"['/m/098wr', '/m/098wr']",NA,NA
UCVPPjPqPf-QI59lx9RFu-6Q,Christina Gonzalez,L,not set,1238,67,"['/m/098wr', '/m/098wr']",NA,NA
UC1rJTe0xdJuv06gJU-765tA,Palaestra Media,L,SE,8578,78,['/m/098wr'],1,0.6961904850615795
UCvO2BExvkAbGMsTGnEnI_Ng,Lula,L,not set,74783,145,"['/m/05qt0', '/m/05qt0', '/m/098wr']",NA,NA
UClp4017ICvSPjIEBZLeEwaQ,Rosa-Luxemburg-Stiftung,L,not set,5829,750,"['/m/098wr', '/m/098wr', '/m/05qt0']",NA,NA
UC3h2oeevDS8AP1GuuKJx8oA,swpTvUk,L,not set,5692,875,"['/m/098wr', '/m/05qt0']",NA,NA
UCgj0uCW9VR8p3PUJ91oDz9g,TheNokturnalTimes,L,not set,0,876,"['/m/098wr', '/m/098wr']",NA,NA
UCKaK8iWAup7QEjvw554JAEg,TheBrotherOfLogic AndCommonSense,L,US,18373,88,"['/m/019_rr', '/m/019_rr', '/m/07yv9']",NA,NA
UCHd7ejE5EtagNpWaOdLqX0w,Valentastisch,L,DE,26906,39,"['/m/019_rr', '/m/019_rr', '/m/098wr']",NA,NA
UCjImyHRZNF46KJ9UxCbab6A,Schwejk,L,not set,1381,790,"['/m/05qt0', '/m/05qt0', '/m/098wr']",NA,NA
UCDULjo1v2Hivuu4h4LZSTUQ,Xexizy,L,GB,18934,53,"['/m/098wr', '/m/098wr', '/m/019_rr']",NA,NA
UCKD5-XT9ERa2oSn9DAIGumw,TVSolidarita,L,CZ,1122,1079,['/m/098wr'],NA,NA
UCqkYKx436lTkeki_9eNmv1Q,Howard Bloom,L,not set,15543,281,"['/m/098wr', '/m/098wr']",NA,NA
UCTrjPBx2WY3wsd1OKmMQv8w,TylerPreston20,L,US,17741,188,"['/m/02jjt', '/m/098wr', '/m/019_rr']",NA,NA
UChTUjTgpEv-e88UDAaUIsPA,Matt Binder,L,not set,826,30,"['/m/02jjt', '/m/098wr']",NA,NA
UCidbCSNfzJXScnt8LWtwrhA,DemocraticSocialist01,L,not set,11935,136,"['/m/05qt0', '/m/098wr']",NA,NA
UCIyYmQOEs0vHrIqEpUlKHdw,Kyo Slovakia,L,US,1773,50,"['/m/05qt0', '/m/05qt0', '/m/098wr']",NA,NA
UC3tbBw-ESbzaKj-nHDPnwuw,LiebknechtTB,L,not set,1316,43,"['/m/098wr', '/m/098wr']",NA,NA
UCFQgjyUtfsv6ITYIz6ztAiw,Sam Delaney's News Thing,L,GB,4208,537,"['/m/05qt0', '/m/05qt0', '/m/098wr', '/m/02jjt', '/m/0f2f9']",NA,NA
UCRoG1AWvoYGYQXx8y9kYcYA,AmbiguiT Guys,L,not set,11863,709,"['/m/019_rr', '/m/0kt51']",NA,NA
UCLjzzg-cFWpEEjnWCOpXp3Q,The Burning Spear TV,L,not set,5104,516,"['/m/098wr', '/m/098wr', '/m/05qt0']",0,0.26770626297097516
UCPJJsmyvEFizmsVKznk_pjw,Kizzume Fowler,L,not set,3750,2685,"['/m/019_rr', '/m/098wr']",NA,NA
UC5ihB7WP6MtZbB3XyV2vj9Q,The Skeptic Feminist,L,not set,4330,454,"['/m/06bvp', '/m/098wr', '/m/06bvp', '/m/019_rr']",NA,NA
UC8W1PDkZhEDTV9H31hwJQqQ,GreenLeftTV,L,not set,3118,576,"['/m/098wr', '/m/098wr']",NA,NA
UCHTE7uvF4GNQPl9uk8-MaCg,StudierenPlus,L,DE,7790,243,"['/m/019_rr', '/m/019_rr']",NA,NA
UCjQsylicxr6qnUPoj9ADgvw,Transliminal,L,CA,8591,19,"['/m/098wr', '/m/098wr', '/m/01k8wb', '/m/06bvp']",NA,NA
UCA0N4UVTnqiFB7D3oS_xdWg,Caleb Maupin,L,not set,4162,1443,"['/m/05qt0', '/m/05qt0', '/m/098wr']",NA,NA
UCjI5ayHwe-O3l42vwrJrMnw,Deep Green Resistance France - Le Partage,L,not set,3850,148,['/m/098wr'],NA,NA
UCiDJvhuHVOU5YrXfwugyq-w,Altruism_1980,L,BE,2474,204,"['/m/098wr', '/m/05qt0']",NA,NA
UChaSfN76PB6wwyhKIGhWwvA,SOundSO gesehen,L,DE,16070,119,"['/m/098wr', '/m/098wr']",NA,NA
UCMqhQ-Ken7aqk2XWvm_2MSQ,Radical Capitalist,L,not set,7045,80,"['/m/098wr', '/m/01k8wb']",NA,NA
UChHvJiyNBURO9rQkFpoib8Q,PhilosophenUndDenker,L,DE,3575,14,['/m/01k8wb'],NA,NA
UCYB-9GG7Xsy3xPtZIvTvsxg,StateofNation,L,not set,8959,65,"['/m/05qt0', '/m/098wr']",1,0.5906505561660075
UCLg_WfqLma_FlHCQ1SwcsjA,Partido Comunista de España,L,not set,5033,528,"['/m/05qt0', '/m/098wr']",0,0.2816890881913303
UCdsldUoQ2siE0WbNcAAZdZw,Paul DeRienzo,L,not set,1014,611,['/m/098wr'],NA,NA
UCYzmanp7vNYq4_0BMRcMutw,Anekantavad,L,not set,3548,1329,['/m/098wr'],NA,NA
UCtq2UOkvNIxMCo0t7ljyI-w,Falk Kempe,L,not set,5375,14,['/m/01k8wb'],NA,NA
UCbwV-T1TZZIDIr-A3wFKlaw,Sophie Giannamore,L,US,16121,27,['/m/019_rr'],NA,NA
UCPGVRUDWwKHop3YpL3Y6GNA,siroboshi,L,not set,374,88,"['/m/019_rr', '/m/068hy']",NA,NA
UCvgSLgSavkzLXSavCbJY1DA,hamujii1011,L,not set,483,24,"['/m/019_rr', '/m/068hy']",NA,NA
UCJQkAE2_O9FKRid7Wd9CwIQ,TNCPIM,L,not set,6128,730,"['/m/05qt0', '/m/098wr']",NA,NA
UCfqM7zLQqUZjUX_U_m5HaFQ,The Great Griot,L,US,0,30,"['/m/098wr', '/m/098wr', '/m/02jjt']",NA,NA
UCn6smH2WbsRCDPTwfcaKrdg,Dave Champion,L,US,6723,417,"['/m/098wr', '/m/098wr']",NA,NA
UChKlTFo745L9crVvLG19aCA,Aaron Ansuini,L,CA,24159,80,"['/m/019_rr', '/m/0kt51']",NA,NA
UCygiO4KhPRUbHs-PxXpIdgA,Tumblrisms,L,not set,381,14,"['/m/098wr', '/m/098wr']",NA,NA
UCSxc-ZdzLI0eDxnPVTIRYGw,WeAreManyMedia,L,not set,3677,87,"['/m/098wr', '/m/098wr']",NA,NA
UCsg8tsCLB450ef129HycVbQ,KIDeutschland,L,DE,1949,86,"['/m/098wr', '/m/01k8wb', '/m/05qt0']",NA,NA
UCpZ2PHhPIcjEI9m90-uRSmQ,IraqSummer,L,not set,157,330,"['/m/05qt0', '/m/05qt0', '/m/098wr']",NA,NA
UCMqtQQQI04r1Id4ID2irFKA,Partito Comunista,L,not set,2648,327,"['/m/05qt0', '/m/05qt0', '/m/098wr']",NA,NA
UCop2wXdlabvaM6zNBQGtaVg,Paolo Zeriali,L,not set,1140,744,['/m/098wr'],NA,NA
UC3TbT_taTdB5_pxcHnNNHAg,Kristi Winters,L,DE,7380,443,"['/m/098wr', '/m/019_rr']",NA,NA
UC-4ePMx3Fo1kvQ0uCaA1RrA,thisisnotHolly,L,not set,19175,103,['/m/019_rr'],NA,NA
UCq39C9WE_dMZ1Un6Ef2La8A,terri strange,L,US,3125,402,"['/m/098wr', '/m/019_rr']",NA,NA
UCjb2IoDy0Ywcg9RWQ7dGMDw,CESAR ACHING GUZMAN,L,not set,1283,134,"['/m/05qt0', '/m/098wr']",NA,NA
UClXTAMdHwvWdmFyOlQmEtpQ,USHANKA SHOW,L,US,6095,111,"['/m/098wr', '/m/019_rr']",NA,NA
UCSML_bQOzJAGMf9U51CKbrA,Comrade Pierre Tru-Dank,L,not set,5582,85,"['/m/02jjt', '/m/04rlf', '/m/098wr']",NA,NA
UCWLtsDqShHHEGhedg2fTD3g,Hypocrite Twins,L,US,9879,46,"['/m/02jjt', '/m/098wr']",NA,NA
UChwLTOHjsx9-xQdSQDck6Jw,Evie Vane,L,not set,3884,5,"['/m/019_rr', '/m/019_rr', '/m/0kt51', '/m/027x7n']",NA,NA
UCpygObSYfABDeK8ry0qOHQw,Jane Marple,L,not set,1091,137,"['/m/01h6rj', '/m/05qt0', '/m/098wr']",NA,NA
UCbn_dAyw3me3o5OMLFo2Cvg,Janet Mock,L,not set,4254,21,"['/m/0f2f9', '/m/02jjt', '/m/098wr']",NA,NA
UC_EPNHKUn5ert6xaG2ciIIw,A Up Let's Talk,L,GB,5009,505,"['/m/05qt0', '/m/05qt0', '/m/098wr']",0,0.2708281455395381
UCdMl19aDv5e_2l_AeJRXp2g,Jim Murphy,L,not set,6676,58,"['/m/03glg', '/m/019_rr']",NA,NA
UCBAnAga8iTjKiwARP_yxmog,RedArmyUncle,L,not set,1284,20,"['/m/098wr', '/m/019_rr', '/m/04rlf']",NA,NA
UCEzvnHqlIPv0QbXpdoH0f0Q,Marxist-Leninist Theory,L,not set,5482,761,"['/m/01k8wb', '/m/01k8wb', '/m/098wr']",NA,NA
UClw3SMEt6NP_qzbjM8BHhjQ,LlBERATION,L,not set,1010,101,"['/m/05qt0', '/m/098wr', '/m/01k8wb']",NA,NA
UC6rL-DTIRENJ0HS9obi9wUg,Felixius Dzerzhinsky,L,not set,644,192,"['/m/098wr', '/m/098wr', '/m/05qt0']",NA,NA
UCuXqF280sRyMyddsWry_puQ,Stör/Element,L,DE,5323,70,"['/m/05qt0', '/m/05qt0', '/m/098wr']",NA,NA
UC3FD64RRsrCLpiZNkq7ZkSg,anarchopac,L,not set,14394,76,"['/m/098wr', '/m/02jjt', '/m/01k8wb']",NA,NA
UCcP3HpPMKiQHsj7qDzu3q6g,Marinette — Femmes et féminisme,L,FR,22653,16,"['/m/019_rr', '/m/098wr']",NA,NA
UCtO2zDQt-AhF6SwYbXDdFKA,In Defence of Marxism,L,not set,6821,173,"['/m/098wr', '/m/098wr', '/m/05qt0', '/m/01k8wb']",NA,NA
UCOtPCYTvdzRYQAuVsMNvAeA,RantingRamsay,L,not set,4061,322,"['/m/019_rr', '/m/098wr', '/m/02jjt']",NA,NA
UCOVUyXd-d5P-hznNF9zJQ-g,brendanmcooney,L,not set,7637,104,"['/m/098wr', '/m/098wr', '/m/01k8wb']",NA,NA
UCJKBAO5Ix8vV-aGbxG_8ohg,Chris Holden,L,not set,605,214,"['/m/07c1v', '/m/019_rr']",NA,NA
UCyLaxkXE8Zg5AHFwSbwADgA,TheLeftLibertarian,L,not set,6301,12,"['/m/05qt0', '/m/098wr', '/m/05qt0', '/m/02jjt']",NA,NA
UC53-SsNriAHSZJP_N3g0gPw,Regis Tremblay,L,not set,2526,257,['/m/098wr'],NA,NA
UCIzCfqdO6HN-W54qnnXuXqA,unsavoryagents,L,not set,4593,94,['/m/019_rr'],NA,NA
UClbvTFhtVMoPMD9QuS6AsWQ,The World Today with Tariq Ali,L,not set,5262,197,"['/m/098wr', '/m/05qt0']",NA,NA
UCvRXodGym3Dl5yyHCBEHlbw,Sozialistische Gruppe (SG),L,DE,2115,24,"['/m/05qt0', '/m/098wr', '/m/098wr', '/m/05qt0']",NA,NA
UC0n9pcWWhf8BzJ9zFakcA0g,Zarathustra's Serpent,L,not set,8046,102,"['/m/098wr', '/m/04rlf', '/m/02jjt']",NA,NA
UC4_55ule2TziZ-gvhSURSQQ,Lauren Kenzy,L,GB,7739,34,"['/m/098wr', '/m/019_rr', '/m/0kt51']",NA,NA
UCwv-D8Vid_4JymiBDOGMBog,Antiimperialistische Aktion,L,not set,1287,52,"['/m/098wr', '/m/05qt0']",NA,NA
UCl6CqMGPWQSSC6HBLfZwMdg,Secular Student Alliance,L,US,3489,405,"['/m/06bvp', '/m/098wr']",NA,NA
UCDUMMhsd0rh_Bn_9bHePqpg,CubaSolidarity,L,not set,995,186,"['/m/098wr', '/m/098wr']",NA,NA
UC7--CUVCS6wq8XJEs6J74Ag,MEGACHRIS,L,DE,3373,9,"['/m/07c1v', '/m/019_rr']",NA,NA
UC0b2q5X8KLXoNTWvlOvu1xw,Hannah Riedel,L,not set,5478,26,"['/m/098wr', '/m/0kt51', '/m/098wr', '/m/0kt51', '/m/019_rr']",NA,NA
UCjysWHblpCcVA5rmLX-84sg,Verso Books,L,US,6051,105,"['/m/098wr', '/m/098wr']",NA,NA
UCXVvxLkc_m7IzXoDn8tl8zQ,dgSolidarity,L,not set,776,579,['/m/098wr'],NA,NA
UCdWfoSSee471z_XivMMr--Q,ALFA TV,L,not set,2425,16,"['/m/098wr', '/m/098wr']",NA,NA
UCPM5J2pUG3Xl5hcsXHYiGUA,The Permaculture Zone,L,not set,7112,28,['/m/019_rr'],NA,NA
UCeHbMlHDec5NmJfiQXMYGXQ,Unicorn Riot,L,US,4155,202,"['/m/098wr', '/m/098wr', '/m/019_rr']",NA,NA
UC9BpQd-PJNr_R2iyToRnoww,The Peace Report,L,US,3158,198,"['/m/01h6rj', '/m/098wr', '/m/098wr']",NA,NA
UCFPtACroLTFcnzaWy8f9B2A,freedomphilosophy,L,US,2551,188,"['/m/01k8wb', '/m/098wr']",NA,NA
UCKFyxRML4e78QPlFxOEYOIg,Occupy.com,L,not set,4785,589,"['/m/098wr', '/m/019_rr']",NA,NA
UC8zkfIlx-pRxjO6Dpx7NXOQ,Robert Wallace,L,US,1256,1261,"['/m/098wr', '/m/019_rr']",NA,NA
UCLXxMwgTqOdg8g8Q-Uhigqw,The Orwell Foundation,L,GB,599,612,"['/m/098wr', '/m/01k8wb', '/m/02jjt']",NA,NA
UChILjk2g64mZuwfkFPFeQRg,Real Media,L,GB,2724,326,"['/m/098wr', '/m/098wr']",NA,NA
UCqmLlI8zAPxELkh5mP814OQ,seecraig,L,not set,541,544,"['/m/05qt0', '/m/05qt0', '/m/098wr']",NA,NA
UCYL0cHSywIpJOREkIo5qoSA,Victoria Indy TV,L,not set,1243,91,"['/m/098wr', '/m/098wr']",NA,NA
UCepkun0sH16b-mqxBN22ogA,Mexie,L,CA,20436,32,"['/m/019_rr', '/m/098wr', '/m/098wr', '/m/019_rr']",NA,NA
UC4_eKYSDT9mFQTtLUxuBKWg,Free Press Media,L,US,540,704,['/m/098wr'],NA,NA
UCb1Jo1b-pnh_P3XplNbf4-Q,NEO Journal Media,L,not set,2767,112,"['/m/01h6rj', '/m/098wr', '/m/05qt0']",NA,NA
UCvtF7FQBHizyAgdxpUvoQ8w,mlpd.de,L,DE,0,108,"['/m/05qt0', '/m/098wr']",NA,NA
UCnAN9A6vkkv2CruxnV8hAXg,Britta Saurus,L,not set,2938,74,"['/m/019_rr', '/m/098wr', '/m/01k8wb', '/m/0kt51']",NA,NA
UCkZFKKK-0YB0FvwoS8P7nHg,NonCompete,L,not set,7955,78,['/m/098wr'],NA,NA
UCD4KOr0JBYVxzNJcZ1niHZQ,oldpipepops,L,not set,2469,67,"['/m/0kt51', '/m/019_rr', '/m/04rlf']",NA,NA
UCSi6bfKiZpN7ptMMA0Jvx4Q,FreeCubaFoundation,L,not set,483,1052,"['/m/098wr', '/m/098wr']",NA,NA
UCtYhT_RJXRr8W3ugNicLd6Q,Hagbard Celine,L,not set,4876,51,"['/m/02jjt', '/m/098wr', '/m/019_rr']",NA,NA
UC1jfVFBZxRUk4M2_3J4ikMw,Real Progressives,L,US,4721,1644,"['/m/098wr', '/m/019_rr']",NA,NA
UCa8uSWbSAFe_KpCUSSCBp1Q,Cassandra Fairbanks,L,not set,2916,33,"['/m/098wr', '/m/019_rr']",NA,NA
UCDA1X6RrhzZQOHOGvC3KsWg,Sam from Wendover,L,not set,39882,3,"['/m/098wr', '/m/019_rr']",NA,NA
UC4BoG-tk8pSitMQvWH2iJYw,Emilord,L,US,7847,7,"['/m/019_rr', '/m/098wr', '/m/02jjt']",NA,NA
UCIaAkrszD7vt2uht8glGR_A,WorldViewShow,L,not set,1558,865,"['/m/05qt0', '/m/098wr']",NA,NA
UCHDV1uj_NmvolHZuo1WdxHw,Jack Buckby,L,GB,5782,8,"['/m/05qt0', '/m/098wr', '/m/098wr', '/m/05qt0']",1,0.7295864059792044
UCMHCczZHUjTA1GMbd1QGbwQ,Winkle the BernieBro,L,US,3909,200,"['/m/05qt0', '/m/05qt0', '/m/098wr']",NA,NA
UCaEr8JD_xcpnPvgphI2Jj2A,CallmeLaddie,L,GB,4154,178,['/m/019_rr'],NA,NA
UCamStB_rx0x0pB89UHvx6KA,cheetaking243,L,not set,1932,74,"['/m/019_rr', '/m/098wr', '/m/01k8wb', '/m/0kt51']",NA,NA
UCQ30Ahy2VywOb3VhHrEBEMA,Geopolitics & Empire,L,not set,3157,88,"['/m/098wr', '/m/098wr']",NA,NA
UCJxEd09lSGdPufycA7EBMgA,OutOfThisBinary,L,not set,3582,745,"['/m/019_rr', '/m/019_rr']",NA,NA
UCViO5gRp5Boa6QslAo-gPAQ,Rational Disconnect,L,not set,14123,18,"['/m/05qt0', '/m/098wr', '/m/05qt0', '/m/02jjt']",NA,NA
UCnFpT4OtPaQ45vEZXTSj3Yg,abaddon5,L,US,2897,206,"['/m/098wr', '/m/02jjt']",NA,NA
UCvOLvT-RpXU69uNZhjfmyCA,Jon Doe,L,not set,1995,352,"['/m/098wr', '/m/098wr']",NA,NA
UCoUhgNO5GqNSfnZ2h-A64aw,Reg Flowers,L,US,2411,742,"['/m/019_rr', '/m/098wr', '/m/02wbm']",NA,NA
UCqjYcqDrlreKfgRHQ2JHpJA,CG creator,L,not set,2796,40,"['/m/07c1v', '/m/07c1v', '/m/019_rr']",NA,NA
UCTG-iJm0HtjWVOAwN8sA4Xg,Tovarishch Endymion,L,not set,5216,43,"['/m/098wr', '/m/01k8wb', '/m/04rlf']",NA,NA
UCoV4vbrQOeuR6dKi0FgZgeQ,QueerAsCat,L,JP,8140,83,"['/m/019_rr', '/m/019_rr']",NA,NA
UCyNvyuwWOVYWV8pTNvWHHnQ,Eric Draitser,L,not set,2089,302,"['/m/05qt0', '/m/098wr']",NA,NA
UClNnfPovS97S0Fz1qH5t2hA,VarmitCoyote,L,not set,2656,367,"['/m/098wr', '/m/019_rr']",NA,NA
UCdUfqPJeOB_bHFdx1IhR0jQ,VeraInstitute,L,US,785,308,"['/m/098wr', '/m/098wr']",NA,NA
UCmthjMiFTIQnkGyZvfQKBdA,Ozymandias Ramses II,L,not set,5770,57,"['/m/06bvp', '/m/098wr']",NA,NA
UCnacOzohYG8DeT2ec4mNlvQ,Johnnie Stevens,L,US,225,91,"['/m/098wr', '/m/098wr']",NA,NA
UCODV7n3N_GPRu9X0kfOs5-Q,Black Rose,L,not set,1341,85,"['/m/098wr', '/m/098wr']",NA,NA
UCghnF8e4PXyZh8vLb6xXRrQ,Marxismus Vorträge,L,not set,789,625,"['/m/098wr', '/m/098wr', '/m/04rlf']",NA,NA
UCTucosHUp8LSJw8hNRINssw,Mr. Spark,L,not set,1918,294,"['/m/06bvp', '/m/098wr']",NA,NA
UCNW_OKE-cPsusyJMvTYA05g,Workers Solidarity Movement,L,not set,1009,288,"['/m/098wr', '/m/098wr']",NA,NA
UCck4tqn4wHb3jDhUn9dDVMg,Semiogogue,L,US,7846,105,"['/m/098wr', '/m/02jjt']",1,0.7265728903872558
UCnDRvVJh7BVVvDKtcmdxrHw,ScotchOikos,L,CA,2101,156,"['/m/05qt0', '/m/098wr', '/m/05qt0', '/m/02jjt']",NA,NA
UC6Y8o0NUb5j9C6KRwrDWvHw,Matt Florence,L,GB,5660,54,"['/m/05qt0', '/m/05qt0', '/m/098wr']",NA,NA
UCNYZbctx6QHQApy58LmxNGg,Turbovuu,L,not set,115,101,"['/m/07yv9', '/m/019_rr']",NA,NA
UCIBPSWvgty_KFVCCzDxmQXg,A Harper,L,not set,3576,131,"['/m/098wr', '/m/019_rr']",NA,NA
UCHyxQxjO1beZKiOCicRrmHg,VOXKOMM International,L,not set,913,54,"['/m/01h6rj', '/m/098wr', '/m/01k8wb', '/m/04rlf']",NA,NA
UC3aQBsXR4i7sMcrc_LI1pgQ,The Canary,L,GB,1474,67,"['/m/05qt0', '/m/098wr']",NA,NA
UCWtD0FbjReAOINVegk5ESUw,MrMarxismo II,L,DE,505,124,['/m/098wr'],NA,NA
UC6x3dytsXHZX2DspZQeBhZg,UHP1917,L,not set,582,9,"['/m/01h6rj', '/m/098wr', '/m/02vxn', '/m/02jjt', '/m/019_rr']",NA,NA
UCPSFjkA3jc_U2mdcSLb4bhQ,AnarchistCollective,L,not set,7231,30,"['/m/098wr', '/m/098wr', '/m/01k8wb']",NA,NA
UCGTvQc3QTNEb0Ax89VFjNdg,JimProfitCommunist,L,not set,421,816,"['/m/019_rr', '/m/098wr', '/m/02jjt']",NA,NA
UCokqzNPBJ65raczldVuHAww,Chapo Trap House,L,not set,5502,15,['/m/098wr'],NA,NA
UCF98zl7A8KQ2GgpowU-dNfQ,Jen Sincero,L,not set,7217,24,"['/m/019_rr', '/m/098wr']",NA,NA
UCYmWwaDrdaZtpx4ugzAi68w,Communist Party,L,GB,0,255,"['/m/05qt0', '/m/098wr', '/m/098wr', '/m/05qt0']",NA,NA
UCUfs9O2vgWmSC0sGoHbUZJA,Tru Shibes,L,not set,1179,79,['/m/098wr'],NA,NA
UCPPZoYsfoSekIpLcz9plX1Q,Hakim,L,not set,6169,30,"['/m/098wr', '/m/098wr']",NA,NA
UCqs96duR2kHHkgqs2AQi1Zg,RevolutionTalk,L,not set,994,66,"['/m/05qt0', '/m/098wr']",NA,NA
UCG_gRY0Mgq-Uwf7UgJymuIA,RedScare TV,L,not set,3441,194,['/m/098wr'],NA,NA
UCD41uXZy_Wq3pvrbhGQo5TQ,That Girl,L,US,10560,46,['/m/019_rr'],NA,NA
UCdSAnsC66PRm8CLirdvrmLQ,Don DeBar,L,not set,684,223,"['/m/098wr', '/m/098wr']",NA,NA
UCQObr5Jec8STSDpM9WV7WoQ,Liberation News,L,not set,2217,363,"['/m/098wr', '/m/098wr']",NA,NA
UC4tuGMUkC-pfh4TZUbArxhA,MundaneLaura,L,GB,3372,33,"['/m/019_rr', '/m/019_rr', '/m/04rlf']",NA,NA
UCtQXVBg3KIrkTfv5aIAxrUg,GleichheitTV,L,not set,547,89,"['/m/05qt0', '/m/098wr']",NA,NA
UC0sE79lzKKdGOGpfhJ4t39A,Jason Selvig,L,not set,383,7,"['/m/02jjt', '/m/05qt0', '/m/098wr']",NA,NA
UC5BiXCGHjmkXjbzP3MJg77w,Polite Conversations Podcast,L,not set,3372,81,"['/m/098wr', '/m/098wr', '/m/04rlf', '/m/06bvp']",NA,NA
UCSLVNnh2GY1Mr-uK0l8q0WA,CPI Marxist,L,not set,2135,238,"['/m/05qt0', '/m/098wr']",NA,NA
UCJmF6L68UybfJyVeCs3E4Vg,PeoplesVideo,L,US,601,398,"['/m/098wr', '/m/098wr']",NA,NA
UClIfUGgeYhEgZ0en8SsFFwg,BlameTheFirst,L,not set,0,67,"['/m/098wr', '/m/02jjt', '/m/05qt0']",NA,NA
UCoIvMDLsFxufA3YOB1NKo5w,Katherine Brezler,L,not set,54,65,['/m/098wr'],NA,NA
UCo_Moc4DU_WbHpA3q5SKoSQ,Socialist Appeal,L,GB,2985,81,"['/m/05qt0', '/m/098wr']",NA,NA
UC6gypZHkeiHsZ9r49gKEp5w,Michael Shanklin,L,not set,9959,7,"['/m/098wr', '/m/098wr', '/m/019_rr']",NA,NA
UCb60TfvEyuu9kZy9Jt10cpw,John Riley,L,not set,160,117,"['/m/098wr', '/m/098wr']",NA,NA
UC0Gw_ZWRG2eY_hPkAL7eNZg,The Next System Project,L,not set,2000,53,"['/m/098wr', '/m/098wr']",NA,NA
UCK1Uk2f36aglexxLkfOWnEQ,Sean Last,L,not set,6418,51,"['/m/098wr', '/m/098wr']",1,0.5731704193845406
UCBBcHZtX8rfPCWzbxVkkpYg,usedbuyer,L,not set,361,612,"['/m/02jjt', '/m/01k8wb', '/m/098wr']",NA,NA
UCAz17eZxF5tD7vNOEVgegKg,zentouro,L,US,4650,53,"['/m/019_rr', '/m/098wr']",NA,NA
UCsALCqrjX38PD_7koh7WwKQ,Tony Wright,L,not set,2354,67,"['/m/098wr', '/m/01k8wb']",NA,NA
UCBPPE0XM84H0Cj2qEROIc4A,Peter Eliscu,L,not set,280,199,"['/m/098wr', '/m/098wr']",NA,NA
UCr7veYVN9t6UPoB1_icFG1g,Workers World Party,L,US,1269,911,"['/m/098wr', '/m/098wr']",NA,NA
UCrd-uibzFaauNlPB8-OJ_qQ,Maria the Witch,L,not set,4239,46,"['/m/098wr', '/m/098wr']",NA,NA
UCa6p66qsuZkVOMVvwv8U0SA,sunsarataylor1,L,not set,517,43,"['/m/098wr', '/m/098wr']",NA,NA
UCxWacT1mYncs-yjGLQULQow,FreeAllAlf,L,not set,1841,3,"['/m/098wr', '/m/098wr', '/m/02vxn', '/m/02jjt']",NA,NA
UCnq7lE_qJ0XU27D4fVPLSqg,Red Hood,L,US,1111,86,"['/m/02jjt', '/m/098wr']",NA,NA
UCI3rQP3WFT_GwNRtnjHHqzw,InvincibleNumanist,L,GB,1554,77,"['/m/098wr', '/m/098wr']",NA,NA
UCOA38--mWqKKdCAr6eFy-sA,C4SS Feed 44,L,US,2049,466,"['/m/098wr', '/m/098wr']",NA,NA
UCVqljHZqsEQc_K5BJAGPgCQ,NVAGestasipo,L,not set,261,10,"['/m/098wr', '/m/098wr', '/m/05qt0']",NA,NA
