parent_channel,child_channel,out_deg
Andrew Says,"['Voice Liberty', 'Andrew Says', 'Andrew Says', 'Andrew Says', 'Andrew Says', 'Andrew Says', 'Andrew Says', 'Andrew Says', 'Andrew Says', 'giancarlo4254']",13
Andrew Yang for President 2020,"['Andrew Yang for President 2020', 'WMUR-TV']",13
Andy Freeman,"['Sergey322', 'Davy Schokkaert']",13
Andy Phillip,"['gascogne33', 'Thomas Anton Geurts']",13
Angel White,"['ATSGemwolf', 'Outlander Fans Channel']",13
AnglosphereAlIiance,"['Unknown5', 'DocSpot']",13
Ani Channel,"['Automatic Rat & Mouse Trap', 'Ani Channel']",13
Animal Defenders International,"['Animal Defenders International', 'Big Cat Rescue', 'Born Free Foundation', 'The Guardian', 'Animal Defenders International', 'Epicnature']",13
Animal Planet,"['Animal Planet', 'Awesome Animals']",13
Anion Gaga,"['LastWeekTonight', 'Real Time with Bill Maher']",13
Anita M Gannon,"['Clip King', 'MrTermiOne']",13
Anonymous Official,"['Matrix Wisdom', 'Matrix Wisdom', 'Disclosed TruthTV', 'Jason A', 'Anonymous Official', 'HISTORY', 'Mystery History Back-Up Channel', 'Anonymous Official']",13
AnotherTv,"['Rick Robinson', 'Tanks History']",13
Anselmo Morales,"['TheFallenState', 'Anselmo Morales', 'Compilation Nation', 'Rich Poythress']",13
Answers in Insanity,"['Tr3Vel0cita', 'Francis Dignam', 'The Rubin Report', 'Leanne Pirera & Angela Isard - Kingdom Reformers']",13
Anthony Coleman,"['Anthony Coleman', 'The American Patriot', 'Rick Robinson', 'Anthony Coleman']",13
Anthony Hardeman,['Anthony Hardeman'],13
AntiPolygraph,"['Dune Buggy', 'Timeline - World History Documentaries']",13
Antiques Roadshow PBS,"['Antiques Roadshow PBS', 'Antiques Roadshow PBS', 'Antiques Roadshow PBS', 'PBS', 'PBS', 'PBS', 'Antiques Roadshow PBS', 'Antiques Roadshow PBS', 'PBS', 'Daniel Hale', 'Antiques Roadshow PBS', 'Antiques Roadshow PBS', 'Antiques Roadshow PBS', 'Antiques Roadshow PBS', 'Antiques Roadshow PBS', 'Susan L. Alexis', 'Antiques Roadshow PBS', 'AntiquesAntiques']",13
AntiquesAntiques,"['RJ Spear', 'Antiques Roadshow PBS', 'AntiquesAntiques', 'AntiquesAntiques', 'Haoui', 'AntiquesAntiques', 'AntiquesAntiques', 'AntiquesAntiques']",13
Anya Kashyap,"['myenemymyfriendbg', 'DLX Area 1']",13
AoC Network,"['AoC Network', 'AoC Network', 'Christian Truthers', 'AoC Network']",13
Aperture,"['REAL SPIRIT DYNAMICS', 'Hedgehog', 'Aperture', 'Aperture']",13
ApolloRaps,['LesGrossman News'],13
Apollonian Germ,"['Casual Historian', 'The Official 700 Club']",13
Apologia Acts 17:17,"['The Veritas Forum', 'The Veritas Forum']",13
Apple Stump Bushcraft Stuff and Things,"['Mark Bailey', 'snaponjohn100']",13
"April 10, 2015 Conference at the National Press Club","['April 10, 2015 Conference at the National Press Club', 'April 10, 2015 Conference at the National Press Club']",13
April Wood,"['WebsterHighlanders', 'Christian Boutet']",13
AramDaniel1,"['AramDaniel1', 'Camila Kautzer']",13
Archy L,"['Archy Moz', 'Archy Moz', 'Archy Moz', 'Archy L', 'Archy L', 'Don Giller', 'spooky047', 'Qomby Fun', 'Archy L', 'Digital Guru', 'MyyyClips2', 'Archy L', 'Archy L', 'Archy Moz']",13
Archy Moz,"['doctrDave', 'doctrDave', 'Joseph Stefanelli', 'Joseph Stefanelli', 'Archy Moz', 'Archy Moz', 'Archy Moz', 'John W Hardin', 'John W Hardin', 'Archy L', 'Alchay Archy', 'Missy Logo', 'Alchay Archy', 'Archy L', 'Archy Moz', 'Alchay Archy', 'Alchay Archy', 'Missy Logo']",13
Arne Karlsen,"['Arne Karlsen', 'Arne Karlsen', 'Arne Karlsen', 'Arne Karlsen', 'Arne Karlsen', 'Matrix Wisdom']",13
Arnold Faks,"['HLN', 'OUR WORLD TV', '9NEWS', 'Arnold Faks']",13
Arnold's Design,"['Joe Pieczynski', 'Joe Pieczynski']",13
Arosmarine,"['RCScaleAirplanes', 'MAD LAB']",13
ArseRaptor,['Steve P'],13
Art of Engineering,"['Marcus House', 'Everyday Astronaut']",13
Artrexis Lives,"['NINTENDO SWITCH ADDICTS', 'The Chronicle Telegram']",13
As Good As Gold Australia,"['Dalton Herr', 'ICON Lecture Series']",13
Ascendence,"['Kristina R', 'Dolorous Edd']",13
Ashland Elementary School (PWCPS),"['Crenshaw Inc', 'Ashland Elementary School (PWCPS)', 'Ashland Elementary School (PWCPS)', 'OCB Relax Music', 'Ashland Elementary School (PWCPS)', '5-Minute Crafts KIDS']",13
Ashley Berges,"['girlswithcoupons', 'Dr. Todd Grande']",13
Asia Society,"['World Affairs', 'Watson Institute for International and Public Affairs']",13
Aspania Kontero,"['conservative man', 'conservative man']",13
Associated Press,"['South China Morning Post', 'CNN']",13
AsteronX,"['Imperial College London', 'Imperial College London', 'AsteronX', 'AsteronX', 'Yesenia Kohler', 'A World Of Knowledge']",13
Astral Auto Repairs,"['Steve Lehto', 'deziking']",13
Astrum,"['Advexon Science Network', 'space and astronomy']",13
Así Somos La Red,"['Shadow Twister', 'Así Somos La Red', 'Hola Chile La Red', 'Así Somos La Red', 'Así Somos La Red', 'Mentiras Verdaderas La Red', 'Así Somos La Red', 'eevee eevee', 'Así Somos La Red', 'Así Somos La Red']",13
Atheist favorites,"['The Atheist Experience', 'Atheist favorites', 'Gilfoyle', 'Atheist favorites']",13
Atlas Survival Shelters,"['Advoko MAKES', 'Atlas Survival Shelters', 'David Botkin', 'Nick Zammeti Vlogs', 'The Crocker Homestead', 'Atlas Survival Shelters']",13
AtomicAnomic,"['Docu-Sim', 'Planes of Fame']",13
AttitudePOP,"['ThatDamnGood', 'Unlimited Wrestling Entertainment', 'AttitudePOP II', 'The Rock']",13
AuburnAlumni,"['Nuclear Vault', 'Badass Diesels Club']",13
Aught3,"['Aught3', 'Aught3']",13
Aurora Brachman,"['LenCordiner', 'Barry Campbell']",13
Australia Videos,"['Fergufool', 'stantheman1684']",13
Auto Beziehungen,"['ARB4x4', 'Auto Beziehungen']",13
AutoMojo,"['Rat Rod Argentina Jorge E. Nuviola', 'MattsRadShow']",13
Automotive Channel,"['Heavy Equipment Accidents HD', 'Automotive Channel', 'Automotive Channel', 'Automotive Channel']",13
Aviation World,"['Allec Joshua Ibay', 'PilotsEYE.tv']",13
Avrasya Yatırım,"['Tele1', 'Ulusal Kanal']",13
Award Winning Movies - Nigerian Movies 2018,"['African Nollywood Movies Latest Nigerian Movie', 'RAYPOWERTV I 2019 NIGERIAN MOVIES I AFRICAN MOVIES', 'Award Winning Movies - Nigerian Movies 2018', '24 HOURS MOVIES LATEST NIGERIA NOLLYWOOD MOVIE 2019']",13
AwardsShowNetwork,"['AwardsShowNetwork', 'BBC']",13
B Slingzz,"['IanTaiwan', 'B Slingzz', 'Ball Striker', 'B Slingzz']",13
B17GMODEL,"['B17GMODEL', 'Docu-Sim', 'ZenosWarbirds', 'jstsciencechannel']",13
BAMMA,"['ZAKA MMA', 'BAMMA']",13
BBAD PROMOTIONS,"['World Armwrestling League', 'Official BKB', 'DOCSTREAM', 'BBAD PROMOTIONS']",13
BBC,"['TED', 'Vox', 'Talks at Google', 'BBC', 'BBC', 'BBC', 'The Chase', 'BBC', 'BBC', 'BBC', 'BBC', 'BBC', 'BBC', 'BBC', 'BBC', 'The Graham Norton Show', 'anglovirtual', 'BBC America', 'BBC', 'BBC', 'BBC', 'BBC', 'BBC', 'BBC America', 'BBC', 'BBC America', 'BBC']",13
BBC America,"['The Rich Eisen Show', 'JustKorvac', 'TheManWith OneRedShoe', 'Bill Smith', 'BBC America', 'SiriusXM', 'anglovirtual', 'The Graham Norton Show', 'Channel 4', 'The Graham Norton Show']",13
BBC Earth,"['Alex Olmstead', 'Ron Sterbenz', 'Ron Sterbenz', 'CBC']",13
BBC Earth Unplugged,"['Wild Things', 'iggy64']",13
BBC International,"['BBC International', 'BBC International', 'BBC International', 'BBC International', 'BBC International', 'Whaddo You Meme??', 'BBC International', 'BBC International', 'BBC International', 'BBC International', 'BBC International', 'BBC International']",13
BBC News,"['VICE News', 'MSNBC', 'SBS Dateline', 'Texas Parks and Wildlife', 'TEDx Talks', 'ColdFusion', 'FOX 10 Phoenix', 'The Guardian', 'Science Channel', 'Sam Chui', 'TEDx Talks', 'Good Morning Britain', 'Alux.com', 'TODAY', 'BBC Newsnight', 'BBC News', 'Science Channel', 'Al Jazeera English', 'NDTV', 'Los Angeles Times', 'RT Documentary', 'Journeyman Pictures']",13
BBC News Hindi,"['BBC News Hindi', 'BBC News Hindi', 'News24', 'NDTV']",13
BBC News Mundo,"['BBC News Mundo', 'JeikercitoModzzツ', 'RT en Español', 'JOSELUIS CM', 'Noticieros Televisa', 'WatchMojo Español']",13
BBC News Somali,"['SomaliInfo Video', 'Suldaanka TV']",13
BBC Newsnight,"['VICE News', 'Johnny Carson', 'Johnny Carson', 'Johnny Carson', 'The Agenda with Steve Paikin', 'ABC News (Australia)', '60 Minutes', 'Fox News', 'Channel 4 News', 'Channel 4 News', 'ABC News (Australia)', 'Good Morning Britain', 'Washington Post', 'CBS Sunday Morning']",13
BBC Radio 1,"['BBC Radio 1', 'BBC Radio 1', 'BBC Radio 1', 'BBC Radio 1', 'BBC Radio 1', 'BBC Radio 1', 'WIRED', 'The Tonight Show Starring Jimmy Fallon', 'BBC Radio 1']",13
BBC Studios,"['MedCircle', 'BBC Studios']",13
BBC Three,"['Real Stories', 'UNILAD']",13
BBCA PAWNZ,"['Angelooch1', 'Marko okraM']",13
BBCRSKUM,"['uktvcool', 'BanTheBBC']",13
BBS Radio,"['Dr. Katherine Horton - Stop 007', 'Film For Justice']",13
BCO Outdoor Adventures: Hunting & Kayak Fishing,"['Gregory Parker', 'Ozark Mountain Outdoor Adventures']",13
BE AMAZED,"['Heavy Equipment Accidents HD', 'MrFredenza', 'Amazing Stock', 'Hello Tomorrow', 'American Eye', 'BE AMAZED', 'BE AMAZED', 'BE AMAZED', 'BE AMAZED', 'BE AMAZED', 'BE AMAZED', 'Strange Mysteries', 'BE AMAZED', 'BE AMAZED', 'NightHawkInLight', 'BE AMAZED', 'list25', 'Improvement Pill', '#Mind Warehouse', 'Mind Boggler', 'BE AMAZED', 'Questar Entertainment', 'World Unearthed', 'BE AMAZED', 'BE AMAZED', 'BE AMAZED', 'BE AMAZED', 'BE AMAZED', 'Weird History', 'MAD LAB', 'TheHUB', 'BE AMAZED', 'Michael Williams', 'Grunge']",13
BEST OF DASHCAM EUROPE,"['Livin Surfside', 'BEST OF DASHCAM EUROPE']",13
BFI,"['PeriscopeFilm', 'Battleship USS Iowa Museum']",13
BI Norwegian Business School,"['Politics and Prose', '92Y Plus']",13
BIG DOG FORGE,"['BIG DOG FORGE', 'Dudley Toolwright', 'Jeremy Schmidt', 'BIG DOG FORGE']",13
BIG JET TV,"['Kyoko Kauffman', 'AgentJayZ']",13
BIG REVEAL TV,"['Voice Liberty', 'Syndicon']",13
BITAG OFFICIAL,"['BITAG OFFICIAL', 'BITAG OFFICIAL']",13
BOOFIRE191,"['BOOFIRE191', 'Thor Skywalker']",13
BOWERTOWN MEDIA,"['BOWERTOWN MEDIA', 'myworldisgettingdumber', 'BOWERTOWN MEDIA', 'TheZoomanager', 'BOWERTOWN MEDIA', 'Helveticana']",13
BRAIN TIME,"['Facts Verse', 'Real Bizarre', 'TopWelt', 'BRAIN TIME', 'BRAIN TIME', 'Verborgene Geheimnisse TV']",13
BRAINY DOSE,"['FarFromAverage', 'BRIGHT SIDE']",13
BREAKING NEWS EXPRESS,"['Kunal Kamra', 'MEDIA TODAY TV']",13
BREAKING NEWS REPORT,"['And We Know', 'And We Know', 'BREAKING NEWS REPORT', 'BREAKING NEWS REPORT', 'BREAKING NEWS REPORT', 'BREAKING NEWS REPORT', 'BREAKING NEWS REPORT', 'BREAKING NEWS REPORT', 'BREAKING NEWS REPORT', 'Fox News Shows', 'Lori Colley', 'BREAKING NEWS REPORT', 'BREAKING NEWS REPORT', 'Economic Reset 2019', 'BREAKING NEWS REPORT', 'Lori Colley']",13
BRIGHT SIDE,"['SMART BANANA', 'SMART BANANA', 'Top Trending', '5-MINUTE MAGIC', 'How To Make Sushi', 'BRIGHT SIDE', 'BRIGHT SIDE', 'BRIGHT SIDE', 'list25', 'LOFE', 'BRIGHT SIDE', 'BRIGHT SIDE', 'Secret Truths', 'BRIGHT SIDE', 'BRIGHT SIDE', 'Mind Boggler', 'BRIGHT SIDE', ""Magician's Got Talent"", 'BRIGHT SIDE', 'BRIGHT SIDE', 'BRIGHT SIDE', 'BRIGHT SIDE', 'BE AMAZED', 'Bestie', 'Natural Health Remedies', 'BRIGHT SIDE', 'BRIGHT SIDE', 'Fact Feed', 'Lady Taylor', 'george m', 'Mark Huberman', 'The Truth About Cancer']",13
BRVideos4Christ,"['House of Freedom church of God in Christ', 'Le Troupeau']",13
BT Sport,"['REDWING12', 'ITV News']",13
Babbage3,['Real Time with Bill Maher'],13
Baby animals,"['Animals Soo Cute', 'Tiger Funnies']",13
Backstage,"['LIVEKellyandRyan', 'Flicks And The City Clips']",13
Bad Day HQ,"['FilmRise', 'Bad Day HQ', 'Intertek AIM Power', 'Bad Day HQ', 'Bad Day HQ', 'Bad Day HQ']",13
Bad Idea,['Lovely Life Vines'],13
Bad Lip Reading,"['Crysta', 'Bad Lip Reading', 'Bad Lip Reading', 'Bad Lip Reading']",13
Badass Diesels Club,"['AJ Exclusive Videos', 'Macan', 'Rex Videos', 'Cf moto time']",13
Bahattin çibik,"['Melih Cantürk', 'vantagetes']",13
Ball Striker,"['Ball Striker', 'B Slingzz']",13
Bang boy,"['NBA', 'Andy Hoops']",13
Barbell Logic,"['Barbell Logic', 'The Dave Ramsey Show', 'Barbell Logic', 'Barbell Logic']",13
Barden Aviation,"['yeoldbasser', 'Michael Pearce']",13
Barry O'Sullivan,"['Nowhere Man', 'Best Documentary']",13
Barton Nod,"['Barton Nod', 'Barton Nod', 'Barton Nod', 'Barton Nod']",13
BasicEconomics,"['BasicEconomics', 'BasicEconomics', 'TJ Singh', 'BasicEconomics', 'American Academy of Achievement', 'Free To Choose Network']",13
Basse Mollberg,"['John W Hardin', 'TheEllenShow']",13
BattleBears,"['The Film Archives', 'Tony Robbins']",13
Battleship USS Iowa Museum,"['The Oregonian', 'adamthewoo']",13
BazBattles,"['BazBattles', 'erana19']",13
Be Inspired,"['Your Youniverse', 'Fit Of Vet']",13
Bear Master Outfitters,"['THE MAGNUM', 'GUNSHY Archery']",13
Beat Diabetes!,"['Beat Diabetes!', 'Beat Diabetes!', 'Beat Diabetes!', 'Beat Diabetes!', 'Beat Diabetes!', 'Beat Diabetes!', 'Beat Diabetes!', 'Beat Diabetes!', 'Beat Diabetes!', 'Beat Diabetes!', 'Beat Diabetes!', 'Beat Diabetes!', 'drnorthrup', 'drnorthrup', 'drnorthrup', 'Beat Diabetes!', 'Beat Diabetes!', 'Beat Diabetes!', 'BRIGHT SIDE', 'Beat Diabetes!']",13
Behind The Incredible World,"['Terry Sr', 'kounterfeet']",13
BellatorMMA,"['BAMMA', 'Jimmy Struthers', 'AXS TV Fights', 'mmaufa']",13
Beloved Community Center,"['Lisa Croff Edits', 'Danny Crabtree']",13
Ben Shapiro,"['The Best of Anything Channel', 'Ben Eaton', 'Wretched', 'Ben Shapiro', 'Ben Shapiro', 'Ben Shapiro', 'Ben Shapiro', 'The Rubin Report']",13
Ben Shapiro Thug Life,"['Right Politics', 'Right Politics', 'Ben Shapiro Thug Life', 'Savage Facts', 'Ben Shapiro Thug Life', 'Ben Shapiro Thug Life', 'YAFTV', 'YAFTV', 'Ben Shapiro Thug Life', 'Ben Shapiro Thug Life']",13
Benjamin Graham,"['Sabrina .P', 'Benjamin Graham']",13
Berry Trailers,"['DIRECTV', 'DC Kids']",13
Best Documentary,"['Science Channel', 'Ancient Architects', 'Brien Foerster', 'Timeline - World History Documentaries', 'imineo Documentaires', 'Dyan Blue', 'Best Documentary', 'Stef Hoffer', 'imineo Documentaires', 'Free High-Quality Documentaries', 'Stop Over - Documentary, Discovery, History', 'Documentarian']",13
Best Mentalism,"['MLT Magic Tricks', 'Ahdy']",13
Best NEWS,"['Savage Nation', 'Savage Nation', 'True Liberty', 'Best NEWS']",13
Best Self Magazine,"['Best Self Magazine', 'Marie Forleo', 'Wanderlust', 'Best Self Magazine', 'Nashville Public Library', 'Best Self Magazine', 'DavidPerlmutterMD', 'Best Self Magazine']",13
Best Woodworking,"['Best Woodworking', 'DrPhil Machines']",13
Best of British Documentaries,"['Science Channel', 'Timeline - World History Documentaries']",13
Best of Humans,"['onur yolcu', 'LettermanTV']",13
BestClipsTube,"['LA Machines', 'BestClipsTube']",13
BestDude,"['apullin', 'Very Fake News']",13
Better Together: California Teachers Summit,"['The School of Life', 'Talent Summit']",13
Beyond Science 2,"['Unreported World', 'TheHUB']",13
Big Brain Security,"['DeviantOllam', 'SANS Institute']",13
Big Cat Rescue,"['DailyBigCat', 'ABC News']",13
Big Game Productions,"['Komorusan714', 'Francis Greene']",13
Big Nick South Florida accountability,"['San Joaquin Valley Transparency', 'BLACKLAB3L']",13
Big Think,"['PBS Space Time', 'PBS Space Time', 'ZeroFox Given', 'GWPF', 'Islamic Knowledge Official', 'Agatan Foundation', 'Big Think', 'Thoughty2', 'The New Yorker', 'Dark Matter Archive', 'The Royal Institution', 'JRE Clips']",13
BigBoyTV,"['BigBoyTV', 'Gary Owen', 'Doug Donnellan', 'BigBoyTV']",13
BigSpeak Speakers Bureau,"['WholeLifeExpoToronto', 'AncestryFoundation']",13
BigfootEvidence,"['SnowWhiteBigfoot', 'Amerikano']",13
BiggerPockets,"['THE JORDAN HARBINGER SHOW', 'The Black Swan Group']",13
Bill Hollinger,"['Docu-Sim', 'ErikJohnston']",13
Bill Ratekin,"['nukecell', 'Military Aviation History']",13
Bill Smith,"['61citystars', 'BBC America']",13
Billings Gazette,"['Billings Gazette', 'New York State Military Museum', 'Billings Gazette', 'Billings Gazette', 'Billings Gazette', 'Billings Gazette']",13
Billy Bob Joe,"['Macan', 'Don Giller', 'Billy Bob Joe', 'Konner L.', 'will k', 'Billy Bob Joe', 'Billy Bob Joe', 'Billy Bob Joe', 'FamilyFeud', 'Billy Bob Joe', 'Billy Bob Joe', 'Billy Bob Joe', 'Billy Bob Joe', 'Billy Bob Joe']",13
Bits and Pieces,"['Michael Pearce', 'Turbulence3000']",13
Black & Blonde Media,"['FOX 5 Atlanta', 'PoliceSeekYourAssistance']",13
Black Beard Projects,"['Will Matthews', 'Hand Tool Rescue']",13
Black Biggot,"['glazy glaze', 'Realdude rec']",13
Black Cash Poker,"['poker girls', 'Black Cash Poker']",13
Black Conservative Patriot,"['BREAKING NEWS REPORT', 'Operation Freedom']",13
Black Health and Wealth,"['Breakfast Club Power 105.1 FM', 'Boyce Watkins']",13
BlackAngel1001,"['BlackAngel1001', 'Heimdall']",13
BlackHistoryTv,"['Alux.com', 'TAOS TV - The Ark Of Sothis Video Archive']",13
BlackTreeOnTV,"['Jimmy Kimmel Live', 'MyTalkShowHeroes']",13
Blackie Libros,"['CBS Sunday Morning', 'Yosbany Montano']",13
Blackjack Apprenticeship,"['Bestie', 'Blackjack Apprenticeship']",13
Blast World Mysteries,"['Matrix Wisdom', 'Talltanic', 'Ancient Architects', 'Amerikano', 'Brien Foerster', 'watchJojo', 'Mystery History Back-Up Channel', 'Observation Deck', 'Blast World Mysteries', 'Urban Exploring With Kappy']",13
Blavatnik School of Government,"['CNNMoney Switzerland', 'Ideas Abu Dhabi']",13
Blaze Tube,"['Reqqas Nadir Gence', 'sakem tranquillo']",13
Block Bender TV,"['Block Bender TV', 'Block Bender TV', 'Rick and Sasha', 'Block Bender TV']",13
Bloke on the Range,"['TFB TV', 'nzpomnz', 'GunGuyTV', 'Bloke on the Range']",13
Bloomberg,"['CBC News', 'Savage Nation', 'Bloomberg Markets and Finance', 'Efficient Farm Solutions', 'Bloomberg', 'Bloomberg', 'Bloomberg', 'Bloomberg', 'Bloomberg', 'Bloomberg', 'Bloomberg', 'Bloomberg', 'Bloomberg', 'Bloomberg', 'Bloomberg', 'Bloomberg', 'Bloomberg', 'Michael Glass', 'Naked Science', 'The Aspen Institute', 'The Economic Club of Washington, D.C.', 'StateAlpha Capital', 'Huawei', 'CHjortInvest', 'CBS Sunday Morning', 'ADVEXON TV', 'BRIGHT SIDE', 'Mark C']",13
Bloomberg Markets and Finance,"['Bloomberg Markets and Finance', 'Valuetainment', 'Valuetainment', 'Valuetainment', 'CNBC', 'The Economic Club of Washington, D.C.', 'Bloomberg Markets and Finance', 'Bloomberg Politics', 'Bloomberg Markets and Finance', 'Global News', 'MrCrowley', 'MrCrowley', 'Bloomberg Markets and Finance', 'HOT NEWS TODAY 365', 'Bloomberg Markets and Finance', 'Bloomberg Markets and Finance', 'Bloomberg Markets and Finance', 'David Stockman', 'David Stockman', 'Business Insider']",13
Bloomberg Politics,"['Fox News', 'Fox News', 'Channel 4 News', 'CBS News', 'CBS News', 'Bloomberg', 'Bloomberg Politics', 'ABC News (Australia)', 'Bloomberg Politics', 'CNN', 'Real Time with Bill Maher', 'CNBC International TV']",13
Blue Bus Dave,"['USMiner', 'What The Hales']",13
Blue Ridge Bigfoot Stories,"['Rocky Mountain Sasquatch Organization', 'Jonathan Odom', 'Blue Ridge Bigfoot Stories', 'Blue Ridge Bigfoot Stories', 'Blue Ridge Bigfoot Stories', 'Blue Ridge Bigfoot Stories']",13
Bob Daugherty,"['vanzetti7', 'DocSpot']",13
Bob David,"['Richard Nixon Foundation', 'Richard Nixon Foundation', 'Bob David', 'The Heritage Foundation']",13
Bob Dorough,"['Sergey322', 'VASAviation -']",13
Bob Kovacs,"['King Dan', 'Lastone53']",13
Bobby Hill,"['DUI Checkpoints', 'Chris Voluntaryist']",13
Bode Lang,"['lhghvideo', 'IllinoisChannelTV']",13
Bone Tactical,"['Somi Malik', '4TheRecord']",13
Bonus Round,"['Bonus Round', 'Bonus Round', 'MLT Magic Tricks', 'FamilyFeud', 'Bonus Round', 'Bonus Round', 'Bonus Round', 'Bonus Round']",13
Bopbibun,"['Uganda at large', 'Pure Aviation']",13
Bored Panda,"['EatMyClick', 'Current Channeling']",13
Born Free Foundation,"['PatrynWorldLatestNew', 'Wild Nature Channel', 'PAWSWEB', 'Born Free Foundation']",13
Bostic Reiva,"['#SeekingTheTruth', 'Trigger Happy Media']",13
Bowdoin College,"['Liberty University', 'TheObjectiveStandard']",13
Boyce Watkins,"['CMOFOTO', 'Your Black World', 'Your Black World', 'Black Health and Wealth']",13
Brad Reed,"['The Profane Primate', 'IdolxNews', 'Commonwealth Club', 'A- Political']",13
Brad Richardson,"['The Art of Craftsmanship', 'Curtis Haaland']",13
Brain Bar,"['TheIHMC', 'Danube Institute']",13
BrandOak,"['60 Minutes', 'BrandOak', 'BrandOak', 'Road To Freedom']",13
Brandon Weaver,"['Will Roundtree', 'Co-Star Credit']",13
Brandon Winchel,"['Desert Sky', 'Brandon Winchel']",13
Brave New Films,"['Mostly Bill Maher Clips', 'pinballman1', 'LR', 'LibertyPen']",13
