parent_channel,child_channel,out_deg
mangasam69,"['Hullspeed', 'ViralHog']",13
marktcheck,"['tagesschau', 'WDR Doku']",13
markwitz,"['Peter Zielinski', 'markwitz', 'mrclips', 'Visuals']",13
marky marcus,"['marky marcus', 'marky marcus', 'marky marcus', 'marky marcus', 'marky marcus', 'marky marcus']",13
matichon tv,"['NEW18', 'Thairath']",13
maunawiliboy,"['maunawiliboy', 'maunawiliboy']",13
maverickEllenfan,"['PredictionsFor', 'maverickEllenfan']",13
mccainisthroughX,"['The New York Times', 'Ancestry']",13
media.ccc.de,"['IdeenExpo', 'IdeenExpo', 'media.ccc.de', 'Doktor Whatson']",13
medienwandel,"['S Jackson', 'LazarBeam']",13
megatubeuser8000,"['agropark', 'MK timelapse GmbH']",13
melancholicdog1975,"['Battle Of The Year', 'furubitaomamori']",13
meshaal alhojaili,"['Financial Post', 'Talks at Google']",13
metaspencer,"['ARTGER', 'Nagualero']",13
metax,"['MrScottt65', 'Alchay Archy']",13
miaminole2010,"['Hugh Mikes', 'Olympic']",13
mike rayner videos,"['fstcar97', '#Mind Warehouse', 'mike rayner videos', 'Kevas Music']",13
milanmastracci,"['CK Wraps', 'milanmastracci', 'ChrisFix', 'KiwiSD']",13
milos velja,"['Survival Tips', 'Full Documentary']",13
mipmarkets,"['BrexitCentral', 'q on cbc']",13
misesmedia,"['IGN', 'The Heritage Foundation', 'CNBC', 'Valuetainment', 'Real Vision Finance', 'misesmedia', 'misesmedia', 'misesmedia']",13
mistervincenoir,"['Barton Nod', 'Toasty Videos']",13
mlj963,"['Ed', 'Cloud5146']",13
mlucci96,"['Paternity Court', 'The Real Daytime', ""ABS-CBN It's Showtime"", 'Smith', 'Susan Johnson', 'The Game Theorists']",13
more power,"['sirferro2717', 'Jakemrsnake']",13
morn1415,"['SpaceRip', 'Heli', 'shazmosushi', 'Destiny']",13
morpheusatloppers,"['Plymhistnet', 'UberDurable', 'morpheusatloppers', 'morpheusatloppers', 'morpheusatloppers', 'morpheusatloppers', 'morpheusatloppers', 'morpheusatloppers']",13
mr bundesteam,"['souster98', 'CREATIVE']",13
mrgoodmorning247,"['Özgür Mısırlı', 'TheSpot4HiphopTV']",13
muddbosss,"['Grunge', 'RhettyforFun']",13
mwanawevhutich,"['SABC Digital News', 'CGTN Africa']",13
mykie253,"['mykie253', 'mykie253']",13
mylittlehomestead,"['Sunday Night', 'Alex Chegne', 'mylittlehomestead', 'Home RenoVision DIY']",13
mywindowisdirty,"['Каналы Футбол 1/ Футбол 2', 'Joy Kukatula']",13
myworldisgettingdumber,"['TheEllenShow', 'Quentin booker', 'MartSimm', 'MartSimm', 'myworldisgettingdumber', 'myworldisgettingdumber', 'myworldisgettingdumber', 'myworldisgettingdumber', 'BOWERTOWN MEDIA', 'SciManDan']",13
myyota85,"['rekjavicxxx', 'DuneTV1']",13
mündige Bürger,"['JerryRigEverything', 'WELT Nachrichtensender']",13
nadjib haffaf,"['Touch Your Heart', 'Milleaccendini']",13
naeem piaray,"['cruddycornstalks', 'AMAAN Village Production']",13
naka koji,"['naka koji', 'naka koji', 'Paternity Court', 'naka koji', 'naka koji', 'naka koji', 'G.G HOLIC', 'naka koji']",13
nalldavid,"['Blackjack Apprenticeship', 'nalldavid', '1stfamradio', 'mlj963']",13
natashakw,"['Blue Eye Picture', 'sweetkim178']",13
naunksa1,"['Marbella Events Guide', 'SeaSpanKing']",13
nickykm,"['BestOfDepp', 'broadcastfilmcritics']",13
niezaleznatelewizja,"['niezaleznatelewizja', 'Jasna Góra Klasztor Ojców Paulinów']",13
nollygrio,"['The Filmy', 'Daniel Salinovich', 'nollygrio', '60 Minutes Australia']",13
noshoes,"['NBA', 'Unknown 10s']",13
nugsnet,"['The Peach Music Festival', 'Mynrkeys']",13
oarp2010,"['Christopher Tracy', 'Damian Mathijsen']",13
officiallor9,"['Lessons Learned from Dam Incidents and Failures', 'aith Videof']",13
oliviaaa99,"['Russell Peters', 'koturaljko roler']",13
omiddjalili,"['Russell Peters', 'doctrDave', 'omiddjalili', 'omiddjalili']",13
one31,"['one31', 'Thai PBS News']",13
onur yolcu,"['Team Coco', 'Best of Humans']",13
oscatrust GUYH,"['Álvaro Pérez Martín', 'Mundo Conspiración']",13
ostacruiser,"['ostacruiser', 'Buddy713', 'NWfan2', 'NWfan2', 'ostacruiser', 'ostacruiser']",13
osudairy,"['osudairy', 'MotorCityMuckraker', 'Adam Petroff', 'Wayne Butt']",13
oten hospitality,"['NTN Vlogs', 'Brian Christopher Slots']",13
oyinladethapimpwith9,"['TheSopranosTVSeries', 'Soloist Deve']",13
partypoker LIVE,"['copacelcelmare', 'pokersluts']",13
peterelkjaer,"['Bo Baake', 'jaderoo2']",13
phimatrix1618,"['Myron Barnstone', 'Museum of Fine Arts, Boston']",13
phoenix,"['phoenix', 'phoenix']",13
photonfeast,"['TopTenz', 'BazBattles']",13
pilkipediaTV,"['reak117', 'JHmagic1']",13
pinkskies21,"['Jacobus Botha', 'pinkskies21']",13
pokersluts,"['Poker Central', 'Oxymoron23']",13
poptech,"['Games for Change', 'poptech']",13
powerphyzix,"['Tibees', 'powerphyzix']",13
prezjackie,"['ReaganFoundation', 'George Galloway']",13
prozacbear,"['WILTY? Nope!', 'Nirakar', 'prozacbear', 'pilkipediaTV', 'prozacbear', 'Top Cat', 'The Italian Stallion', 'prozacbear']",13
prozoneuk,"['Saturday Night Live', 'The Surfing Vegan']",13
q on cbc,"[""Dragons' Den"", 'Real Time with Bill Maher', 'C-SPAN', 'Nokia Bell Labs', 'BBC', 'q on cbc']",13
qbansmokr,"['Patrick Glenn Nichols Musclecar Barn Finds', 'Dustless Blasting']",13
qiasomar,"['HiHo Kids', 'Harrison Nevel']",13
ravishingravi,"['Darklordabc', 'BLooDCalibuR']",13
rbb,"['rbb', 'rbb', 'rbb', 'rbb', 'ZDF', 'ZDF', 'rbb', 'FOCUS TV Reportage']",13
rcageman,"['TVLubber3', 'JayWalking Videos']",13
rdavidaguilar,"['Unbelievable Vocals', 'kuyaHD']",13
reuploadfull,"['ZDF', 'ZDF']",13
revolutionloveevolve,"['TED', 'TED']",13
rick nineg,"['myyyclips3', 'TelevisionVanguard']",13
rob wolchek-Investigative News Reporter,"['Jimmy Kimmel Live', 'National Geographic', 'rob wolchek-Investigative News Reporter', ""Freakin' Reviews""]",13
robinbiter,"['Archy Moz', 'Golden Globes']",13
robnuts01,"['Diễm Châu', 'akkiomega']",13
rogueguineapig,"['475thfightergroup', 'Ken R.']",13
rooksms,"['Kelly Petritz', 'Billy Jack - Trailer']",13
rusty6of6,"['rusty6of6', 'lafferlaffer']",13
rustyworldwide,"[""Dragons' Den"", 'The View', 'rustyworldwide', 'HuffPost UK']",13
sakkuri,"['慶剛', '翼TV / Wing TV / Tsubasa TV']",13
samueljshepherd,"['Saturday Night Live', 'CBS News']",13
scallly,"['World Affairs', 'New Economic Thinking']",13
scoremore1,"['Video Advice', 'K Fitz']",13
scottab140,"['Yahoo Finance', 'John Musicman']",13
scottrngr,"['AllDavidLetterman', 'Museum of Television Production Music']",13
selam57,"['ShaqArchive', 'Nesaldus']",13
senatormikelee,"['senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee', 'senatormikelee']",13
serpedaus,"['The Paley Center for Media', 'Johnny Carson', 'serpedaus', 'American Film Institute']",13
serpentza,"['Doug DeMuro', ""Hoosier Tim's Travel Videos""]",13
shall6981,"['Nellis Spotter', 'Elwyn R']",13
shan2kJ,"['Stephen Curry', 'GoRadioMN']",13
sharpwg,"['V.A. Official', 'OMG Facts']",13
shaun chahbazian,"['News in the Permian Basin', 'GODISMYJUDGE']",13
shayhawkify,"['60 Minutes Australia', '92nd Street Y']",13
shewolfofengland,"['katemiddletons.com', 'Kayla Gillis']",13
shock wave,"['shock wave', 'Mind Boggler', 'Hullspeed', 'Mustafa Patel']",13
silverstream314,"['moeman1984', 'American Atheists']",13
simo93661,"['ReplayTvHD', 'cocksandballs123']",13
skkane,"['High Stakes Poker', 'My Poker Channel']",13
slim pickens,"['The Cambridge Union', 'Lovelyti TV']",13
sobest,"['Danny Oz', 'Sturmanskie3133']",13
someoddstuff,"['Missy Logo', 'george harris']",13
space and astronomy,"['خليجية', 'Destiny']",13
space googlevesaire,"['NASA Jet Propulsion Laboratory', 'Study IQ education']",13
spainspeaks,"['We Are Tennis par BNP Paribas', 'Spain Revealed - James Blick', 'Spain Revealed - James Blick', 'The Traveling Urquidez']",13
spencerhughes2255,"['Nigel Woolley', 'Breaking Defense', 'Breaking Defense', 'wcolby']",13
spraym 88,"['ss396rat', 'Kaleb Brinegar']",13
ss396rat,"['Turnin Rust', 'Chimera Beast']",13
stanfolo44,"['51SQN', 'Robert Scott']",13
steadykam,"['prayong64', 'Artur Sarkisyan']",13
stefan,"['stefan', 'Roman Green']",13
streethawk101,"['FLou Clamp', 'The Chase']",13
styropyro,"['ElectroBOOM', 'LockPickingLawyer']",13
susi Kid,"['MSNBC', 'MSNBC', 'CNBC Television', 'Fox Business', 'MSNBC', 'Jamie Oliver', 'susi Kid', 'The Late Show with Stephen Colbert', 'Fox News', 'MSNBC', 'MSNBC', 'CBS News', 'susi Kid', 'susi Kid']",13
t. rompy,"['60 Minutes Australia', 'drugswar1']",13
taffe316,"[""Dragons' Den"", 'Marc Swayne']",13
tagesschau,"['tagesschau', 'WDR Reisen', 'Verstehen Sie Spaß?', 'Dhalucard', 'phoenix', 'WALULIS']",13
takahashi taiyou,"['Blippi', 'BabyBus - Kids Songs & Nursery Rhymes']",13
talkRADIO,"['LBC', 'talkRADIO']",13
talkingsticktv,"['Brain Bar', 'BBC Newsnight']",13
tbobborap1,"['Artur Sarkisyan', 'ScaleJetFred']",13
tenzin jamphel,"['Dirk Liesenfeld', 'Tibetology Sikkim']",13
thatsusingyourface,"['thatsusingyourface', 'Jake Pappalardo', 'Pavel Datsyuk', 'TheHockeyGurus']",13
thaudout,"['Ron Morroccoli', 'Gung Ho Vids']",13
the Creative Assembly machinimas,"['Epimetheus', 'Unknown5']",13
the Jane Goodall Institute,"['the Jane Goodall Institute', 'PASA Primates']",13
theGrio,"['theGrio', 'The Black Authority', 'cunytv75', 'Mr Jay Morrison']",13
the_chucky_z,"['Spot Of The Match', 'Ken Gerke Tournament & Adventure Angler']",13
thechickinthemiddle,"['thechickinthemiddle', 'mlstarosta', 'mlstarosta', 'ohmusicsweetmusic']",13
thegreatnamedropper,"['IOSStudios', 'marky marcus']",13
thehappyjourney,"['wisemind', 'Secret Love Recipes']",13
thelawnet,"['thelawnet', 'Alain Compost']",13
themadmailler,"['Alabamatourism', 'LuckyPeachTV']",13
theonlinecitizen toc,"['CNA Insider', 'CNBC International']",13
thepostarchive,"['pay mr', 'UCLACommStudies']",13
thespzone,"['denniskite', 'ANIMAL MIX CHANNEL']",13
theytrebel,"['British Comedy Awards', 'theytrebel', '7789tt', 'Tourmaline1973']",13
tick us,"['HooverInstitution', '60 Minutes Australia', 'Fox News', 'Chelsea', 'tick us', 'tick us', 'tick us', 'Valuetainment']",13
tiggermatty,"['Port City Daily', 'The Battousai']",13
timbergiantbigfoot,"['Smithsonian Channel', 'NBC 26']",13
timpoiu,"['Doctrine Forensics', 'GodJesusHolySpirit1']",13
tletter,"['World Top ONE', 'RT Documentary']",13
tmantz625,"['tmantz625', 'Lakshmi Presents']",13
toalexsmail,"['jaime andrade', 'TJ Singh']",13
topflyman,"['Donal Berraoui', 'CBC News: The National', 'Channels Television', 'First Things First: Cris Carter and Nick Wright']",13
trashcars,"['spraym 88', 'Bavarian MOPAR Works']",13
trcb30024,"['Megalithic Marvels', 'madchat05']",13
truTV,"['Paul Gertner', 'truTV', 'truTV', 'Candid Camera Classics', 'truTV', 'Fortnite', 'jxsshol', 'Desert Fox']",13
tvN D ENT,"['tvN D ENT', 'tvN D ENT']",13
tvnpl,"['tvnpl', 'tvnpl']",13
umasslowell,"['Andy Atkins', 'Politics and Prose', 'Politics and Prose', 'Eva Collins']",13
upresins,"['koolmook', 'TenKeiTrading']",13
user sam,"['Красин', 'user sam']",13
vagabrothers,"['Portable Professional', 'Rick Steves Travel Talks']",13
valerie paine,"['Garrett Sutton', 'John Cummuta']",13
vanlakos,"['Best Documentary', 'Grand Illusions']",13
vanzai,"['vanzai', 'Аналитика Ошибок']",13
vaticancatholic.com,"[""Asia's Got Talent"", 'Chris Ramsay']",13
vekmehel ofkirr,"['Mindvalley Talks', 'Mindvalley Talks']",13
vhsclassic90s,"['NASA', 'White October Events']",13
vidal san,"['vidal san', 'KeysDiveGuide - Don Ferguson Productions']",13
videoScribble,"['Insight SBS', 'Paternity Court']",13
videogame playerPT,"['Stardom', 'Valens Tomica']",13
vipercookie3,"['zwirnie2000', 'simo93661']",13
vlogbrothers,"['Mark Rober', 'SideNote']",13
vpro documentary,"['Football kariZma', 'CGTN America', 'VICE News', 'David Lessig', 'hazards and catastrophes', 'USA TODAY', 'vpro documentary', 'CHjortInvest', 'LincolnLandPolicy', 'Menoken Farm', 'vpro documentary', 'Black Sheep']",13
wahyunul Ikhwan kassim,"['Larry King', 'Team Coco']",13
wardwideinc,"['Co-Star Credit', 'KEEPING IT REAL WITH CREDIT']",13
watchJojo,"['Awesome!', 'Top 10 Civity', 'watchJojo', 'watchJojo', 'Americans Channel', 'nollygrio']",13
wcolby,"['Dale Philip', 'ANHVGTA', 'wcolby', 'AiirSource Military', 'illusive 0ne', 'GeneralFlight']",13
weegee99,"['475thfightergroup', 'Lakshmi Presents']",13
wellcomeinislam,"['Cintec Worldwide', 'Cardo Maximus']",13
whoselinaganzaphelia,"['MBCentertainment', 'house911']",13
worldfocusonline,"['K24TV', 'KTN News Kenya']",13
worldfromaboveHD,"['worldfromaboveHD', 'Chris Sheppard']",13
worldofkillers28,"['worldofkillers28', 'worldofkillers28', 'worldofkillers28', 'worldofkillers28', 'worldofkillers28', 'worldofkillers28']",13
wpsu,"['TED', 'White Rose Community TV']",13
wsdot,"['Red Poppy Ranch', 'KING 5']",13
wwwFNIBco,"['CNBC Television', 'SK-LE-ChannelBK']",13
wyotexas,"['WoundedKnee1890', 'Native Media Network']",13
xBCrafted,"['xBCrafted', 'Ayurinon Gaming']",13
xKallmeKillax,"['TEAM APHRODITE', 'TRANSHUMANIA']",13
xbigbrother xx,"['xbigbrother xx', 'Yophop123', 'judgejudyhighlights', 'The Entertainment Guy']",13
xkcdHatGuy,"['Albert Hwang', 'Zaffrez']",13
xrougesithx,"['Missy Logo', 'hmoogle']",13
z400racer37,"['MacGroup Detroit', 'medienwandel']",13
zondervan,"['The Veritas Forum', 'Creed26Ministries']",13
zwirnie2000,"['Spirituality 2018', 'American TV', 'American TV', 'el brujo', 'The Trigger Mechanism', ""Graham's Biggest Fan""]",13
Álvaro Pérez Martín,"['Mundo Misterioso', 'Steadycamline']",13
ČTK - Česká tisková kancelář,"['Real Time with Bill Maher', 'Financial Times']",13
Đức Huy Studio,"['MSNBC', 'CS GO Official', 'DIEN QUAN Entertainment / Giải Trí', 'The Late Show with Stephen Colbert', 'Gökhan Official', 'jaime andrade']",13
İNANILMAZ VİDEOLAR,"['jedrek29t', 'Street Food TV']",13
İlfere Ordula,"['FoundationINTERVIEWS', 'CelebNews19', 'İlfere Ordula', 'Good Morning America']",13
БИТБОКСЕР МАЦОНИ ЛАЙФ,"['СВЕРХЪЕСТЕСТВЕННЫЙ ЮТУБ', 'ДЕД нарезчик']",13
Больше Меньше,"['Пацаны СРУбля', 'KOVALENKO']",13
Джиу - джитсу,"['Джиу - джитсу', 'Dmitry Panov']",13
Доктор Дью,"['TechZone', 'Наука 2.0']",13
Дядя Слава - Блоги,"['Дядя Слава - Блоги', 'TV Center']",13
ЕвгенБро,"['HiMan', 'ЕвгенБро']",13
ИЛЬДАР АВТО-ПОДБОР,"['ИЛЬДАР АВТО-ПОДБОР', 'ИЛЬДАР АВТО-ПОДБОР']",13
Красин,"['Robbie Craz', 'ABC15 Arizona']",13
Официальный канал КВН,"['Уральские Пельмени', 'Официальный канал КВН']",13
Пацаны СРУбля,"['Nerf Show', 'БИТБОКСЕР МАЦОНИ ЛАЙФ']",13
Роман Алябьев,"['Роман Алябьев', 'Key Master 21']",13
Россия 24,"['Наука 2.0', 'Россия 24', 'Россия 24', 'Россия 24']",13
СРБИН.инфо,"['СРБИН.инфо', 'Српска напредна странка', 'СРБИН.инфо', 'Centar - zvanični kanal', 'Канал 5 Телевизија', 'rici raja', 'RTS Slagalica - Zvanični kanal', 'Novo jutro']",13
Спайк,"['MooseCraft', 'Трум Трум']",13
Страјко,"['Ravnogorski Pokret', 'Car Throttle']",13
Это не Диалоги О Рыбалке,"['Это не Диалоги О Рыбалке', 'Это не Диалоги О Рыбалке']",13
шackunin,"['шackunin', 'The Late Show with Stephen Colbert', 'шackunin', 'Open Your Reality']",13
כאן,"['Montemayor', 'Hal Monroe']",13
الشيخ شهيد العتابي,"['brainiaction', 'الشيخ شهيد العتابي']",13
خليجية,"['خليجية', 'Haramain Support', 'خليجية', 'Smart Wolf', 'Smart Wolf', 'خليجية', 'MBC1', 'خليجية', 'فارس الحميد 2', 'خليجية']",13
قناة كربلاء الفضائية,"['قناة كربلاء الفضائية', 'الشيخ شهيد العتابي', 'قناة كربلاء الفضائية', 'قناة كربلاء الفضائية']",13
كُن مثقف,"['اخبار النهارده', 'Tariq Almehyas']",13
กะเทย แม่ลูกอ่อน,"['NEW18', 'WorkpointOfficial']",13
เรื่องเล่าเช้านี้ บีอีซี-เทโร,"['Thairath', 'เรื่องเล่าเช้านี้ บีอีซี-เทโร', 'เรื่องเล่าเช้านี้ บีอีซี-เทโร', 'ข่าวช่อง 8', 'NEW18', 'เรื่องเล่าเช้านี้ บีอีซี-เทโร', 'Thai PBS News', 'Thairath']",13
Ống Kính Hậu Trường,"['MC QUYỀN LINH', 'DIEN QUAN Entertainment / Giải Trí']",13
きまぐれクックKimagure Cook,"['圧倒的不審者の極み!', 'きまぐれクックKimagure Cook']",13
みねべあくろにくる,"['vicentechio', 'Cesar Muroya']",13
エトラちゃんは見た!,"['漫画エンジェルネコオカ 【毎日更新】', '未知なる衝撃']",13
キリストは主である,"['キリストは主である', 'jeffreytamagic']",13
七不哒哒,"['热血方阵', '七不哒哒']",13
乡村小刚,"['乡村小刚', '渔农阿阳', '阿强赶海', '农家小明']",13
功食道,"['食味阿远官方频道——Shi Wei A Yuan', '叢林之家']",13
南關社大,"['chc112358', '南關社大']",13
叢林之家,"['叢林之家', 'Shyo Video 山药视频']",13
圆子食记,"['食味阿远官方频道——Shi Wei A Yuan', '英子赶海']",13
少女劇場,"['少女劇場', 'ywc1010']",13
情感劇場,"['Fishing BD', '情感劇場']",13
新台灣加油,"['突發琪想', '三立iNEWS']",13
未知なる衝撃,"['漫画の時間', 'Gaming PC vlogs']",13
東森新聞 CH51,"['中天新聞CH52', '東森新聞 CH51']",13
楊炤杰,"['謝峻瑞', '車輪霸']",13
民視讚夯 Formosa TV Thumbs Up,"['民視讚夯 Formosa TV Thumbs Up', '新台灣加油', '落塵', '新聞面對面']",13
渔人刀仔,"['乡村小刚', '渔农泰叔']",13
渔人猪猪,"['渔人猪猪', '赶海者阿明']",13
渔农泰叔,"['乡村小刚', '渔农泰叔', '渔农泰叔', '船民阿彬']",13
渔妹猪猪,"['渔妹猪猪', '船民阿彬']",13
漫画エンジェルネコオカ 【毎日更新】,"['ひみつのLINEちゃん', 'みんなのLINEストーリー']",13
热血方阵,"['Johnny Miller', '热血方阵', '热血方阵', '北京电视台财经频道 China BeijingTV Finance Channel', '情感劇場', '北京电视台财经频道 China BeijingTV Finance Channel']",13
直播線上,"['民視讚夯 Formosa TV Thumbs Up', 'Machines Factory']",13
眼球中央電視台,"['東森新聞 CH51', 'STR Network']",13
翼TV / Wing TV / Tsubasa TV,"['慶剛', 'go Doughnut']",13
英子赶海,"['苗阿朵美食', '英子赶海', '探宝奇闻', '欣欣赶海YouTube官方频道']",13
鄭元德,"['Muhammad Supendi', '鄭元德']",13
野人bushcraft,"['Kusk Bushcraft', '野人bushcraft', 'Ben Ben', '野人bushcraft', 'Quan Wang', 'chc112358']",13
食味阿远官方频道——Shi Wei A Yuan,"['苗阿朵美食', '超小厨', '超小厨', '太太狠犀利']",13
쓸모왕,"['JTBC News', '쓸모왕']",13
엠빅뉴스,"['GAME OF LEAGUE', 'MLB']",13
영알남YAN,"['엠빅뉴스', 'YTN NEWS']",13
원라이너,"['WILTY? Nope!', 'zwirnie']",13
